StationID,STATION NAME,CTRY,STATE,LAT,LON,Begin Date,End Date
123360-99999,POWIDZ,PL,,52.379,17.854,2001-09-19,2020-02-29
123450-99999,KOLO,PL,,52.2,18.667,1952-04-01,2020-02-29
123600-99999,PLOCK,PL,,52.583,19.733,1935-01-01,2020-02-29
123750-99999,OKECIE,PL,,52.166000000000004,20.967,1928-01-02,2020-02-29
123760-99999,MINSK MAZOWIECKI,PL,,52.196000000000005,21.656,2002-06-01,2020-02-29
123765-99999,MALBORK,PL,,54.027,19.134,2005-01-01,2020-02-29
123767-99999,SZWEDEROWO,PL,,53.1,17.983,2005-01-01,2020-02-29
123850-99999,SIEDLCE,PL,,52.181000000000004,22.25,1973-01-01,2020-02-29
123990-99999,TERESPOL,PL,,52.067,23.616999999999997,1973-01-01,2020-02-29
124000-99999,ZIELONA GORA,PL,,51.933,15.533,1931-01-01,2020-02-29
124150-99999,LEGNICA,PL,,51.2,16.2,1937-04-01,2020-02-29
124240-99999,STRACHOWICE,PL,,51.103,16.886,1939-01-02,2020-02-29
124350-99999,KALISZ,PL,,51.783,18.083,1952-01-01,2020-02-29
124540-99999,LASK,PL,,51.552,19.179000000000002,2002-06-01,2020-02-29
124550-99999,WIELUN,PL,,51.217,18.567,1939-12-01,2020-02-29
124690-99999,SULEJOW,PL,,51.35,19.867,1973-01-01,2020-02-29
124880-99999,KOZIENICE,PL,,51.567,21.55,1975-08-12,2020-02-29
124900-99999,DEBLIN,PL,,51.551,21.894000000000002,1934-01-04,2020-02-29
124950-99999,LUBLIN RADAWIEC,PL,,51.217,22.4,1931-01-03,2020-02-29
124970-99999,WLODAWA,PL,,51.55,23.533,1973-01-01,2020-02-29
125000-99999,JELENIA GORA,PL,,50.9,15.8,1933-06-01,2020-02-27
125100-99999,SNIEZKA,PL,,50.733000000000004,15.732999999999999,1952-01-01,2020-02-29
125200-99999,KLODZKO,PL,,50.433,16.617,1952-01-02,2020-02-29
125300-99999,OPOLE,PL,,50.617,17.967,1973-01-01,2020-02-29
125400-99999,RACIBORZ,PL,,50.05,18.2,1953-01-02,2020-02-29
125500-99999,CZESTOCHOWA,PL,,50.817,19.1,1940-01-01,2020-02-29
125600-99999,KATOWICE,PL,,50.233000000000004,19.033,1934-03-30,2020-02-29
125660-99999,BALICE,PL,,50.078,19.785,1931-01-03,2020-02-29
125700-99999,KIELCE-SUKOW,PL,,50.817,20.7,1934-10-02,2020-02-29
125750-99999,TARNOW,PL,,50.033,20.983,1939-11-26,2020-02-29
125800-99999,JASIONKA,PL,,50.11,22.019000000000002,1954-01-02,2020-02-29
125850-99999,SANDOMIERZ,PL,,50.7,21.717,1940-01-01,2020-02-29
125950-99999,ZAMOSC,PL,,50.7,23.25,1940-02-20,2020-02-29
126000-99999,BIELSKO-BIALA,PL,,49.8,19.0,1939-10-09,2020-02-29
126250-99999,ZAKOPANE,PL,,49.3,19.967,1934-03-29,2020-02-29
126500-99999,KASPROWY WIERCH,PL,,49.233000000000004,19.983,1940-01-01,2020-02-29
126600-99999,NOWY SACZ,PL,,49.617,20.7,1973-01-01,2020-02-29
126700-99999,KROSNO,PL,,49.7,21.767,1985-04-01,2020-02-29
126900-99999,LESKO,PL,,49.467,22.35,1973-01-01,2020-02-29
126950-99999,PRZEMYSL,PL,,49.8,22.767,1934-03-30,2020-02-29
127560-99999,SZECSENY,HU,,48.117,19.517,2001-07-05,2020-02-29
127660-99999,JOSVAFO,HU,,48.483000000000004,20.533,2001-07-05,2020-02-29
127720-99999,MISKOLC,HU,,48.083,20.767,1952-01-01,2020-02-29
127860-99999,ZAHONY,HU,,48.4,22.166999999999998,2001-07-05,2020-02-29
128050-99999,SOPRON,HU,,47.683,16.6,1936-06-01,2020-02-29
128120-99999,SZOMBATHELY ARPT / VAS,HU,,47.283,16.633,1936-01-05,2020-02-29
128150-99999,MOSONMAGYAROVAR,HU,,47.883,17.283,1996-12-01,2020-02-29
128220-99999,GYOR,HU,,47.717,17.683,1973-01-01,2020-02-29
128250-99999,PAPA,HU,,47.364,17.500999999999998,1973-01-01,2020-02-29
128300-99999,VESZPREM/SZENTKIRALYSZABADJA,HU,,47.067,17.833,1988-02-10,2020-02-29
128360-99999,TATA,HU,,47.65,18.317,2001-07-05,2020-02-29
128390-99999,FERIHEGY,HU,,47.437,19.256,1952-01-01,2020-02-29
128430-99999,BUDAPEST/PESTSZENTLORINC,HU,,47.433,19.183,1973-01-01,2020-02-29
128460-99999,AGARD,HU,,47.183,18.617,2001-07-05,2020-02-29
128470-99999,TAT,HU,,47.75,18.6,2001-08-05,2020-02-29
128510-99999,KEKESTETO,HU,,47.867,20.017,1934-09-01,2020-02-29
128600-99999,SZOLNOK,HU,,47.123000000000005,20.236,1952-01-01,2020-02-29
128605-99999,BALATON,HU,,46.68600000000001,17.159000000000002,2006-10-10,2020-02-29
128660-99999,POROSZLO,HU,,47.65,20.633000000000003,2001-07-05,2020-02-29
128700-99999,EGER,HU,,47.9,20.383,1936-01-02,2020-02-29
128820-99999,DEBRECEN,HU,,47.489,21.615,1931-01-04,2020-02-29
128920-99999,NYIREGYHAZA,HU,,47.983999999999995,21.691999999999997,1973-01-01,2020-02-29
129100-99999,SZENTGOTTHARD/FARKASFA,HU,,46.917,16.317,1974-08-12,2020-02-29
129150-99999,ZALAEGERSZEG/ANDRASHIDA,HU,,46.867,16.8,1977-09-09,2020-02-29
129200-99999,KESZTHELY,HU,,46.736000000000004,17.239,1936-01-01,2020-02-29
129220-99999,SARMELLEK,HU,,46.683,17.167,2001-09-19,2020-02-29
129250-99999,NAGYKANIZSA,HU,,46.45,16.967,1973-01-01,2020-02-29
129300-99999,KAPOSVAR,HU,,46.383,17.833,1936-10-01,2020-02-29
129350-99999,SIOFOK,HU,,46.917,18.05,1973-01-01,2020-02-29
129420-99999,PECS SOUTH,HU,,45.99100000000001,18.241,1936-05-01,2020-02-29
129500-99999,PAKS,HU,,46.583,18.85,1980-10-09,2020-02-29
129600-99999,BAJA,HU,,46.183,19.017,1973-01-01,2020-02-29
129700-99999,KECSKEMET,HU,,46.918,19.749000000000002,1973-01-01,2020-02-29
129820-99999,SZEGED (AUT),HU,,46.25,20.1,1936-01-01,2020-02-29
129920-99999,BEKESCSABA,HU,,46.683,21.166999999999998,1936-12-01,2020-02-29
130145-99999,CERKLJE,SI,,45.9,15.53,2005-10-06,2020-02-29
130670-99999,PALIC,RI,,46.1,19.767,1973-01-01,2020-02-29
131160-99999,RIJEKA,HR,,45.217,14.57,1973-01-01,2020-02-29
131600-99999,SOMBOR,RI,,45.766999999999996,19.15,1982-01-01,2020-02-29
131680-99999,NOVI SAD RIMSKI SANCEVI,RI,,45.333,19.85,1936-08-01,2020-02-29
131730-99999,ZRENJANIN,RI,,45.367,20.417,1982-01-01,2020-02-29
131740-99999,KIKINDA,RI,,45.85,20.467,1973-01-02,2020-02-29
131800-99999,BANATSKI KARLOVAC,RI,,45.05,21.033,1991-07-01,2020-02-29
131830-99999,VRSAC,RI,,45.147,21.31,1973-01-01,2020-02-29
132420-99999,BANJA LUKA,BK,,44.941,17.298,1936-07-01,2020-02-29
132620-99999,LOZNICA,RI,,44.55,19.233,1973-01-01,2020-02-29
132660-99999,SREMSKA MITROVICA,RI,,45.1,19.55,1982-04-01,2020-02-29
132690-99999,VALJEVO,RI,,44.317,19.917,1973-01-02,2020-02-29
132720-99999,BEOGRAD,RI,,44.818000000000005,20.309,1945-05-01,2020-02-29
132725-99999,BEOGRAD/BATAJNICA,RI,,44.935,20.258,2008-01-15,2020-02-29
132740-99999,BEOGRAD,RI,,44.8,20.467,1952-01-01,2020-02-29
132780-99999,KRAGUJEVAC,RI,,44.033,20.933000000000003,2007-02-28,2020-02-29
132790-99999,SMEDEREVSKA PALANKA,RI,,44.367,20.95,1973-01-02,2020-02-29
132850-99999,VELIKO GRADISTE,RI,,44.75,21.517,1936-07-01,2020-02-29
132890-99999,CRNI VRH,RI,,44.117,21.95,1973-03-02,2020-02-29
132950-99999,NEGOTIN,RI,,44.233000000000004,22.55,1973-01-01,2020-02-29
133480-99999,MOSTAR,BK,,43.283,17.846,1936-07-01,2020-02-29
133530-99999,SARAJEVO,BK,,43.825,18.331,1936-01-02,2020-02-29
133630-99999,PLEVLJA,MJ,,43.35,19.35,1936-01-02,2020-02-28
133670-99999,ZLATIBOR,RI,,43.733000000000004,19.717,1973-01-01,2020-02-29
133690-99999,SJENICA,RI,,43.283,20.0,1982-04-01,2020-02-29
133700-99999,POZEGA UZICKA,RI,,43.833,20.033,1982-01-01,2020-02-29
133760-99999,KRALJEVO,RI,,43.7,20.7,1936-01-02,2020-02-29
133766-99999,UZICE-PONIKVE,RI,,43.9,19.7,2007-12-03,2020-02-29
133780-99999,KOPAONIK,RI,,43.283,20.8,1982-04-01,2020-02-29
133830-99999,KRUSEVAC,RI,,43.567,21.35,1982-01-01,2020-02-29
133840-99999,CUPRIJA,RI,,43.933,21.383000000000003,1973-01-05,2020-02-29
133880-99999,NIS,RI,,43.336999999999996,21.854,1936-01-02,2020-02-29
133890-99999,LESKOVAC,RI,,42.983000000000004,21.95,1973-01-02,2020-02-29
133970-99999,DIMITROVGRAD,RI,,43.016999999999996,22.75,1973-01-05,2020-02-29
134570-99999,TIVAT,MJ,,42.405,18.723,1976-12-21,2020-02-29
134590-99999,NIKSIC,MJ,,42.766999999999996,18.95,1975-10-23,2020-02-29
134610-99999,BAR,MJ,,42.1,19.1,1982-01-01,2020-02-29
134615-99999,OHRID-AERODROME,MK,,41.1,20.816999999999997,2005-01-01,2020-02-29
134620-99999,PODGORICA / GOLUBOVCI,MJ,,42.367,19.25,1952-01-01,2020-02-29
134624-99999,PODGORICA TITOGRAD,MJ,,42.433,19.283,1993-04-08,2020-02-29
134630-99999,PODGORICA-GRAD,MJ,,42.433,19.283,2001-09-16,2020-02-29
134811-99999,PRISTINA,KV,,42.57,21.03,2004-07-06,2020-02-29
134890-99999,VRANJE,RI,,42.55,21.916999999999998,1979-11-04,2020-02-29
134930-99999,KRIVA PALANKA,MK,,42.2,22.333000000000002,1973-01-01,2020-02-29
135750-99999,POZARANE-PGC,MK,,41.85,20.866999999999997,2001-07-25,2020-02-29
135770-99999,LAZAROPOLE,MK,,41.533,20.7,1973-01-02,2020-02-29
135780-99999,OHRID,MK,,41.18,20.741999999999997,1973-01-05,2020-02-29
135800-99999,PRETOR-PGC,MK,,40.983000000000004,21.066999999999997,2001-11-13,2020-02-29
135810-99999,TOPOLCANI-PGC,MK,,41.217,21.467,2001-07-30,2020-02-29
135830-99999,BITOLA,MK,,41.05,21.366999999999997,1973-01-01,2020-02-29
135850-99999,PRILEP,MK,,41.333,21.566999999999997,1936-01-02,2020-02-29
135860-99999,SKOPJE,MK,,41.961999999999996,21.621,1928-01-06,2020-02-29
135880-99999,SKOPJE-ZAJCEV RID,MK,,42.016999999999996,21.4,2001-11-13,2020-02-29
135900-99999,GURISTE-PGC,MK,,41.9,21.85,2001-07-13,2020-02-29
135910-99999,STIP,MK,,41.75,22.183000000000003,1973-01-02,2020-02-29
135920-99999,DEMIR KAPIJA,MK,,41.417,22.25,1973-01-01,2020-02-29
135940-99999,VINICA-PGC,MK,,41.883,22.5,2001-07-26,2020-02-29
135950-99999,STRUMICA,MK,,41.433,22.65,2001-11-13,2020-02-29
135970-99999,GEVGELIJA,MK,,41.15,22.5,2001-07-05,2020-02-29
135980-99999,BEROVO,MK,,41.717,22.85,1991-07-01,2020-02-29
136000-99999,SHKODRA,AL,,42.1,19.533,1956-01-01,2020-02-29
136100-99999,KUKES,AL,,42.033,20.417,1973-01-06,2020-02-29
136110-99999,DURRES,AL,,41.3,19.45,1973-01-06,2020-02-29
136150-99999,TIRANA RINAS,AL,,41.415,19.721,1956-01-01,2020-02-29
136190-99999,PESHKOPI,AL,,41.683,20.433,1973-01-06,2020-02-29
136220-99999,VLORE,AL,,40.467,19.483,1960-10-02,2020-02-29
136230-99999,SAZAN ISLAND,AL,,40.5,19.283,1933-05-16,2020-02-29
136240-99999,QYTETI STALIN,AL,,40.8,19.9,1973-01-06,2020-02-29
136250-99999,GJIROKASTRA,AL,,40.083,20.15,1956-01-01,2020-02-29
136290-99999,KORCA,AL,,40.6,20.767,1956-01-01,2020-02-29
140060-99999,VOGEL,SI,,46.266999999999996,13.833,1996-01-01,2020-02-29
140070-99999,RATECE,SI,,46.5,13.717,1996-01-01,2020-02-29
140080-99999,KREDARICA,SI,,46.383,13.85,1996-02-01,2020-02-29
140090-99999,VOJSKO,SI,,46.033,13.9,1996-01-02,2020-02-29
140100-99999,LESCE,SI,,46.367,14.183,1996-01-01,2020-02-29
140120-99999,KATARINA,SI,,46.1,14.367,1996-01-01,2020-02-29
140140-99999,LJUBLJANA,SI,,46.224,14.458,1996-02-01,2020-02-29
140150-99999,LJUBLJANA/BEZIGRAD,SI,,46.067,14.517000000000001,1996-01-01,2020-02-29
140210-99999,SLOVENJ GRADEC,SI,,46.483000000000004,15.117,1996-01-01,2020-02-29
140230-99999,CELJE,SI,,46.233000000000004,15.232999999999999,1996-01-01,2020-02-29
140240-99999,LISCA,SI,,46.067,15.283,1996-02-01,2020-02-29
140260-99999,MARIBOR,SI,,46.48,15.686,1996-01-01,2020-02-29
140310-99999,MURSKA SOBOTA,SI,,46.65,16.2,1996-02-01,2020-02-29
141050-99999,PORTOROZ,SI,,45.473,13.615,1996-01-01,2020-02-29
141060-99999,NOVA GORICA,SI,,45.9,13.633,1996-01-01,2020-02-29
141120-99999,POSTOJNA,SI,,45.766999999999996,14.2,1996-01-01,2020-02-29
141180-99999,KOCEVJE,SI,,45.65,14.85,1996-02-01,2020-02-29
141200-99999,CRNOMELJ,SI,,45.567,15.15,1996-02-01,2020-02-29
141210-99999,NOVO MESTO,SI,,45.8,15.183,1996-02-01,2020-02-29
141220-99999,CERKLJE OB KRKI,SI,,45.9,15.517000000000001,2006-10-10,2020-02-29
142160-99999,RIJEKA/KOZALA,HR,,45.333,14.45,1996-02-01,2020-02-29
142190-99999,PARG,HR,,45.6,14.633,1996-02-01,2020-02-29
142320-99999,KARLOVAC,HR,,45.5,15.567,1996-02-01,2020-02-29
142340-99999,KRAPINA,HR,,46.133,15.883,1996-02-01,2020-02-29
142350-99999,PUNTIJARKA,HR,,45.917,15.967,1996-02-01,2020-02-29
142360-99999,ZAGREB/GRIC,HR,,45.8,15.967,1996-02-01,2020-02-29
142400-99999,ZAGREB\MAKSIMIR,HR,,45.817,16.033,1996-02-01,2020-02-29
142410-99999,ZAGREB,HR,,45.743,16.069000000000003,1996-02-01,2020-02-29
142440-99999,SISAK,HR,,45.5,16.367,1996-02-01,2020-02-29
142460-99999,VARAZDIN,HR,,46.295,16.381,1996-02-01,2020-02-29
142480-99999,KRIZEVCI,HR,,46.033,16.55,1996-01-17,2020-02-29
142530-99999,BJELOVAR,HR,,45.917,16.867,1996-02-01,2020-02-29
142531-99999,LOSINJ ISLAND,HR,,44.567,14.4,2004-05-10,2020-02-29
142560-99999,BILOGORA,HR,,45.883,17.2,1996-02-01,2020-02-29
142580-99999,DARUVAR,HR,,45.6,17.233,1996-02-01,2020-02-29
142800-99999,OSIJEK-CEPIN,HR,,45.5,18.567,2003-03-30,2020-02-29
142840-99999,OSIJEK,HR,,45.463,18.81,2004-07-13,2020-02-29
143070-99999,PULA,HR,,44.894,13.922,1996-02-01,2020-02-29
143080-99999,PAZIN,HR,,45.233000000000004,13.933,1996-02-01,2020-02-29
143140-99999,MALI LOSINJ,HR,,44.533,14.482999999999999,1996-02-01,2020-02-29
143210-99999,RAB,HR,,44.75,14.767000000000001,1996-02-01,2020-02-29
143230-99999,SENJ,HR,,45.0,14.9,1996-02-01,2020-02-29
143240-99999,ZAVIZAN,HR,,44.817,14.982999999999999,1996-02-01,2020-02-29
143280-99999,OGULIN,HR,,45.266999999999996,15.232999999999999,1996-02-01,2020-02-29
143300-99999,GOSPIC,HR,,44.55,15.367,1996-02-01,2020-02-29
143700-99999,SLAVONSKI BROD,HR,,45.167,18.0,1996-02-01,2020-02-29
143820-99999,GRADISTE,HR,,45.15,18.7,1996-01-06,2020-02-29
144280-99999,ZADAR PUNTAMIKA,HR,,44.133,15.217,1996-02-01,2020-02-29
144310-99999,ZADAR,HR,,44.108000000000004,15.347000000000001,1996-01-01,2020-02-29
144380-99999,SIBENIK,HR,,43.733000000000004,15.917,1996-02-01,2020-02-29
144410-99999,KOMIZA,HR,,43.05,16.1,1996-02-01,2020-02-29
144420-99999,KNIN,HR,,44.033,16.2,1996-02-27,2020-02-29
144430-99999,PALAGRUZA,HR,,42.4,16.267,1996-02-01,2020-02-29
144440-99999,SPLIT,HR,,43.538999999999994,16.298,1996-02-01,2020-02-29
144450-99999,SPLIT/MARJAN,HR,,43.516999999999996,16.433,1996-02-01,2020-02-29
144460-99999,BRAC,HR,,43.286,16.68,2004-08-10,2020-01-24
144470-99999,HVAR,HR,,43.167,16.45,1996-02-01,2020-02-29
144520-99999,LASTOVO,HR,,42.766999999999996,16.9,2001-09-16,2020-02-29
144540-99999,MAKARSKA,HR,,43.283,17.017,1996-02-01,2020-02-29
144620-99999,PLOCE,HR,,43.05,17.45,1996-02-01,2020-02-29
144720-99999,DUBROVNIK/GORICA,HR,,42.65,18.083,1996-02-01,2020-02-29
144740-99999,DUBROVNIK,HR,,42.56100000000001,18.268,1996-01-01,2020-02-29
145280-99999,BIHAC,BK,,44.817,15.883,2001-07-05,2020-02-29
145370-99999,SANSKI MOST,BK,,44.766999999999996,16.7,2001-07-05,2020-02-29
145420-99999,BANJA LUKA,BK,,44.783,17.217,2001-07-05,2020-02-29
145430-99999,JAJCE,BK,,44.35,17.267,2001-07-05,2020-02-28
145440-99999,BUGOJNO,BK,,44.067,17.467,1998-10-12,2020-02-29
145490-99999,ZENICA,BK,,44.217,17.9,1998-10-12,2020-02-29
145540-99999,GRADACAC,BK,,44.883,18.433,2001-07-05,2020-02-29
145570-99999,TUZLA,BK,,44.55,18.7,2001-07-05,2020-02-29
146400-99999,LIVNO,BK,,43.833,17.017,1999-01-09,2020-02-29
146480-99999,MOSTAR,BK,,43.35,17.8,2001-07-05,2020-02-29
146500-99999,IVAN SEDLO,BK,,43.766999999999996,18.033,2001-07-05,2020-02-29
146520-99999,BJELASNICA,BK,,43.717,18.267,1999-10-29,2020-02-29
146540-99999,SARAJEVO-BJELAVE,BK,,43.867,18.433,1998-10-12,2020-02-29
146570-99999,NEUM,BK,,42.917,17.6,2008-07-21,2020-02-29
150000-99999,DARABANI,RO,,48.2,26.583000000000002,1986-12-01,2020-02-29
150001-99999,BOBOC AIR BASE,RO,,45.21,26.97,2008-08-11,2020-02-29
150002-99999,BORCEA FETESTI AIR BASE,RO,,44.383,27.717,2008-08-11,2020-02-28
150040-99999,SIGHETUL MARMATIEI,RO,,47.933,23.9,1965-07-01,2020-02-29
150070-99999,RADAUTI,RO,,47.833,25.9,1973-07-21,2020-02-29
150100-99999,SATU MARE,RO,,47.703,22.886,1952-01-01,2020-02-29
150140-99999,TAUTII MAGHERAUS,RO,,47.658,23.47,1974-03-15,2020-02-29
150150-99999,OCNA SUGATAG,RO,,47.733000000000004,23.95,1974-03-16,2020-02-29
150200-99999,BOTOSANI,RO,,47.733000000000004,26.65,1957-09-01,2020-02-29
150230-99999,STEFAN CEL MARE,RO,,47.688,26.354,1973-01-05,2020-02-29
150250-99999,STANCA STEFANESTI,RO,,47.833,27.217,1984-11-01,2020-02-29
150330-99999,IEZER,RO,,47.6,24.65,1973-07-21,2020-02-29
150420-99999,SACUIENI,RO,,47.35,22.1,1973-08-02,2020-02-29
150440-99999,SUPURU DE JOS,RO,,47.45,22.783,1973-07-21,2020-02-29
150470-99999,TARGU LAPUS,RO,,47.433,23.866999999999997,1987-07-01,2020-02-29
150560-99999,COTNARI,RO,,47.367,26.933000000000003,1973-07-21,2020-02-29
150630-99999,ZALAU,RO,,47.183,23.05,1973-01-05,2020-02-29
150690-99999,POIANA STAMPEI,RO,,47.317,25.133000000000003,1973-08-02,2020-02-29
150730-99999,TARGU NEAMT,RO,,47.217,26.383000000000003,1973-07-21,2020-02-29
150800-99999,ORADEA,RO,,47.025,21.903000000000002,1936-01-01,2020-02-29
150830-99999,DEJ,RO,,47.133,23.9,1974-03-18,2020-02-29
150850-99999,BISTRITA,RO,,47.15,24.517,1966-01-02,2020-02-29
150880-99999,CALIMANI RETITIS,RO,,47.1,25.25,1990-02-01,2020-02-29
150900-99999,IASI,RO,,47.178000000000004,27.621,1936-01-01,2020-02-29
150950-99999,BOROD,RO,,46.983000000000004,22.6,1973-07-21,2020-02-29
150990-99999,HUEDIN,RO,,46.85,23.033,1983-03-01,2020-02-29
151070-99999,TOPLITA,RO,,46.933,25.366999999999997,1973-07-21,2020-02-29
151080-99999,CEAHLAU TOACA,RO,,46.983000000000004,25.95,1964-02-01,2020-02-29
151090-99999,PIATRA NEAMT,RO,,46.917,26.383000000000003,1973-07-21,2020-02-29
151110-99999,ROMAN,RO,,46.967,26.916999999999998,1935-07-01,2020-02-29
151130-99999,NEGRESTI,RO,,46.85,27.45,1973-07-21,2020-02-29
151170-99999,HOLOD,RO,,46.783,22.116999999999997,1974-03-16,2020-02-29
151180-99999,STANA DE VALE,RO,,46.683,22.616999999999997,1983-03-01,2020-02-29
151190-99999,VLADEASA 1800,RO,,46.766999999999996,22.8,1973-07-21,2020-02-29
151200-99999,CLUJ NAPOCA,RO,,46.785,23.686,1936-01-01,2020-02-29
151230-99999,SARMASU,RO,,46.75,24.166999999999998,1973-07-22,2020-02-29
151240-99999,BATOS,RO,,46.883,24.65,1987-03-01,2020-02-29
151270-99999,JOSENI,RO,,46.7,25.517,1973-07-21,2020-02-29
151360-99999,CHISINEU-CRIS,RO,,46.533,21.533,1973-07-21,2020-02-29
151380-99999,DUMBRAVITA DE CODRU,RO,,46.633,22.166999999999998,1984-01-01,2020-02-29
151430-99999,TURDA,RO,,46.583,23.783,1974-03-15,2020-02-29
151450-99999,VIDRASAU,RO,,46.468,24.413,1952-04-01,2020-02-29
151480-99999,BUCIN,RO,,46.65,25.3,1983-03-01,2020-02-29
151500-99999,BACAU,RO,,46.522,26.91,1952-01-01,2020-02-29
151540-99999,VASLUI,RO,,46.65,27.717,1974-03-16,2020-02-29
151600-99999,STEI,RO,,46.533,22.467,1973-08-04,2020-02-29
151620-99999,CAMPENI,RO,,46.367,23.05,1974-03-15,2020-02-29
151630-99999,BAISOARA,RO,,46.533,23.316999999999997,1973-07-21,2020-02-29
151650-99999,TARNAVENI,RO,,46.367,24.233,1987-03-01,2020-02-29
151680-99999,ODORHEIUL SECUIESC,RO,,46.3,25.3,1973-08-02,2020-02-29
151700-99999,MIERCUREA CIUC,RO,,46.367,25.733,1966-01-02,2020-02-29
151790-99999,SIRIA,RO,,46.25,21.65,1985-04-01,2020-02-29
151820-99999,GURAHONT,RO,,46.266999999999996,22.333000000000002,1973-07-21,2020-02-29
151840-99999,ROSIA MONTANA,RO,,46.317,23.133000000000003,1984-01-01,2020-02-29
151890-99999,DUMBRAVENI,RO,,46.233000000000004,24.6,1973-01-05,2020-02-29
151940-99999,TARGU OCNA,RO,,46.266999999999996,26.65,1973-01-14,2020-02-29
151970-99999,BARLAD,RO,,46.233000000000004,27.65,1966-01-02,2020-02-29
151990-99999,SANNICOLAU MARE,RO,,46.067,20.6,1973-08-02,2020-02-29
152000-99999,ARAD,RO,,46.177,21.261999999999997,1936-11-05,2020-02-29
152040-99999,VARADIA DE MURES,RO,,46.016999999999996,22.15,1973-07-21,2020-02-29
152060-99999,TEBEA,RO,,46.167,22.726,1973-08-02,2020-02-29
152080-99999,ALBA IULIA,RO,,46.067,23.566999999999997,1983-03-01,2020-02-29
152090-99999,BLAJ,RO,,46.183,23.933000000000003,1973-01-05,2020-02-29
152150-99999,BARAOLT,RO,,46.083,25.6,1973-07-21,2020-02-29
152170-99999,TARGU SECUIESC,RO,,46.0,26.133000000000003,1973-07-21,2020-02-29
152190-99999,ADJUD,RO,,46.1,27.166999999999998,1974-03-18,2020-02-29
152300-99999,DEVA,RO,,45.867,22.9,1952-01-01,2020-02-29
152310-99999,SEBES ALBA,RO,,45.967,23.533,1973-07-21,2020-02-29
152350-99999,FAGARAS,RO,,45.833,24.933000000000003,1966-05-05,2020-02-29
152380-99999,SFANTU GHEORGHE GOVASNA,RO,,45.867,25.816999999999997,1974-03-15,2020-02-29
152450-99999,JIMBOLIA,RO,,45.783,20.7,1986-01-01,2020-02-29
152470-99999,TRAIAN VUIA,RO,,45.81,21.338,1952-01-01,2020-02-29
152540-99999,PALTINIS SIBIU,RO,,45.65,23.933000000000003,1973-08-02,2020-02-29
152600-99999,SIBIU,RO,,45.786,24.090999999999998,1936-01-01,2020-02-29
152610-99999,INTORSURA BUZAULUI,RO,,45.683,26.017,1973-01-05,2020-02-29
152620-99999,LACAUTI,RO,,45.817,26.383000000000003,1973-07-21,2020-02-29
152640-99999,FOCSANI,RO,,45.7,27.2,1983-03-01,2020-02-29
152650-99999,TECUCI,RO,,45.85,27.416999999999998,1936-01-02,2020-02-29
152700-99999,LUGOJ,RO,,45.683,21.933000000000003,1974-03-16,2020-02-29
152770-99999,BOITA,RO,,45.65,24.267,1973-07-21,2020-02-29
152790-99999,BALEA LAC,RO,,45.6,24.616999999999997,1983-03-01,2020-02-29
152800-99999,VARFU OMU,RO,,45.45,25.45,1952-01-01,2020-02-29
152840-99999,PENTELEU,RO,,45.6,26.416999999999998,1988-01-01,2020-02-29
152850-99999,BISOCA,RO,,45.55,26.7,1984-04-01,2020-02-29
152890-99999,BANLOC,RO,,45.383,21.133000000000003,1973-01-05,2020-02-29
152920-99999,CARANSEBES,RO,,45.42,22.253,1965-07-01,2020-02-29
152960-99999,PETROSANI,RO,,45.417,23.383000000000003,1973-01-15,2020-02-29
152970-99999,OBARSIA LOTRULUI,RO,,45.433,23.633000000000003,1983-03-01,2020-02-29
153000-99999,BRASOV-GHIMBAV,RO,,45.7,25.533,1973-07-21,2020-02-29
153010-99999,FUNDATA,RO,,45.433,25.267,1973-07-21,2020-02-29
153020-99999,PREDEAL,RO,,45.5,25.583000000000002,1934-07-03,2020-02-29
153070-99999,RAMNICU SARAT,RO,,45.383,27.05,1974-03-15,2020-02-29
153100-99999,GALATI,RO,,45.483000000000004,28.033,1935-07-02,2020-02-29
153140-99999,RESITA,RO,,45.3,21.916999999999998,1983-04-01,2020-02-29
153150-99999,SEMENIC,RO,,45.183,22.05,1973-07-21,2020-02-29
153160-99999,CUNTU,RO,,45.3,22.517,1973-07-21,2020-02-29
153170-99999,TARCU,RO,,45.283,22.533,1973-07-21,2020-02-29
153190-99999,VOINEASA,RO,,45.417,23.967,1973-07-20,2020-02-29
153200-99999,PARANG,RO,,45.383,23.467,1973-07-20,2020-02-29
153240-99999,CAMPULUNG MUSCEL,RO,,45.283,25.033,1974-03-15,2020-02-29
153250-99999,SINAIA-1500,RO,,45.35,25.5,1973-07-21,2020-02-29
153280-99999,PATARLAGELE,RO,,45.317,26.366999999999997,1974-03-15,2020-02-29
153330-99999,BRAILA,RO,,45.2,27.916999999999998,1983-04-01,2020-02-29
153350-99999,CATALOI,RO,,45.062,28.714000000000002,1973-01-05,2020-02-29
153360-99999,GORGOVA,RO,,45.183,29.166999999999998,1974-03-15,2020-02-29
153370-99999,MAHMUDIA,RO,,45.083,29.066999999999997,1993-05-01,2020-02-29
153380-99999,ORAVITA,RO,,45.033,21.683000000000003,1973-01-08,2020-02-29
153400-99999,TARGU JIU,RO,,45.033,23.267,1966-05-06,2020-02-29
153410-99999,APA NEAGRA,RO,,45.0,22.866999999999997,1973-08-19,2020-02-29
153440-99999,POLOVRAGI,RO,,45.183,23.816999999999997,1974-03-15,2020-02-29
